list-none-m,12,1000,16,36000,19768000,549,3320
list-none-s,1,1000,1,3000,2735000,911,52
list-none-s,1,1000,4,3000,956000,318,46
list-none-s,1,1000,8,3000,723000,241,46
list-none-s,1,1000,16,3000,587000,195,48
list-none-s,2,1000,1,6000,16077000,2679,2687
list-none-s,2,1000,4,6000,3583000,597,229
list-none-s,2,1000,8,6000,1907000,317,98
list-none-s,2,1000,16,6000,1213000,202,57
list-none-s,4,1000,1,12000,79819000,6651,19933
list-none-s,4,1000,4,12000,11451000,954,1472
list-none-s,4,1000,8,12000,5096000,424,398
list-none-s,4,1000,16,12000,2818000,234,169
list-none-s,8,1000,1,24000,349294000,14553,101609
list-none-s,8,1000,4,24000,31458000,1310,6442
list-none-s,8,1000,8,24000,13358000,556,2147
list-none-s,8,1000,16,24000,5093000,212,439
list-none-s,12,1000,1,36000,1282558000,35626,389133
list-none-s,12,1000,4,36000,165205000,4589,44807
list-none-s,12,1000,8,36000,34799000,966,6091
list-none-s,12,1000,16,36000,8188000,227,584
